isValid,review
1,情侣装很好，很舒服。
1,衣服还行吧，就是有点胖，送的衣服不能穿，我买Xl的送的的是Xxl的，上衣瘦小，裤子特别肥大，做工也不好，不是多满意的一次购物。
-1,质量真的不错，就是裤子有点肥，我上衣m码正好，裤子L有点肥，将就穿吧。适合秋天或者健身房穿，真的不错。
-1,质量不错 161高 115斤 M穿起来刚好很合身 是要认真运动了  买了两套 但运动内衣灰色比黑色料子舒服很多 不知为什么会有这样差别 此外都很满意
-1,衣服还不错，就是内衣垫好厚哦，而且不是很防震，按客服推荐半袖选大了一码，不过穿上还是有点贴身，不过也不准备换了，估计换了就会很大
-1,质量不错 161高 115斤 M穿起来刚好很合身 是要认真运动了  买了两套 但运动内衣灰色比黑色料子舒服很多 不知为什么会有这样差别 此外都很满意
-1,好喜欢呀，本来想要灰色外套。。但是想想运动要有活力一些，就让卖家给换了玫红色，今天到货试穿一下，好漂亮的颜色呀，穿上好有活力，看着心
1,质量真的不错，就是裤子有点肥，我上衣m码正好，裤子L有点肥，将就穿吧。适合秋天或者健身房穿，真的不错。
1,下水洗过了，不掉色
1,挺厚实的，马甲是丝棉的，有点味道！袖子刺绣很好！
1,上身效果很好看，特别显身材，老公看了都不让我这样穿出去跑步！有一点不太好就是外衣总是往上缩！跑步还好，如果做瑜伽跳舞这些就不太方便了！
1,本来170，114斤，选L，裤子有一点点大，上衣满意
-1,挺厚实的，马甲是丝棉的，有点味道！袖子刺绣很好！
-1,挺厚实的，马甲是丝棉的，有点味道！袖子刺绣很好！
1,一般吧
1,还好，就是我要的是短款发的是中款???
1,衣服还行吧，就是有点胖，送的衣服不能穿，我买Xl的送的的是Xxl的，上衣瘦小，裤子特别肥大，做工也不好，不是多满意的一次购物。
1,还没穿呢，感觉不是很好
1,商品颜色与图片颜色不太相符
1,裤子有点紧了，但是感觉还可以
1,方便接看太过分v你就看看给哼哼唧唧几分
1,颜色不是很好质量待评
1,挺好的，就是颜色有点重
1,我觉得还行 我妈穿上很好看
1,质量轻柔！还有蕾丝中袖带有一点小性感！颜色与图片没有色差！洗水后不褪色！快递小哥态度赞！
1,物流很快，衣服很性感，价钱有点小贵
1,在她家买了的几件衣服了，已经最小号了可还是大，可能就是妖精家的风格吧，希望以后有xs号，让瘦小的人多个选择，能够买的更衬心，还是给五是吧。
1,还可以就是有点大了
1,实在太失望，打开盒子看到衣服领口开一个大口子，开口尺寸有三寸，根本没有缝合，这样的次品也发给客户，你公司是如何检验的？这样的公司诚信何在？
1,美！穿上很仙！美！质量好像易起毛！薄！
1,质量还行，不是很厚，一般
1,衣服收到了，款式这些都很好，就是好大哦，我穿M号都大成这样，纠结要不要换个小号
1,好大，还好买小码
1,挺好，领子感觉有点褶皱
1,快递超慢
1,衣服没想的厚，还是绒面的，不过一定是别人退货的，衣服背面居然粘了一根长长的头发&hellip;&hellip;为什么不检查好发货？
1,布料挺舒适，不过有点肥大和短，不适合个子矮的女生！
1,下摆自己感觉有点宽 稍微改动一下
1,喜欢这件大衣服，春秋穿到屁股下面的位置。好看好看
1,我还没拿到就外出了，还以为走之前能收到
1,一般般，反差大
1,不错啊，质量很好，酷酷的
1,满减、打折所以买了好多&hellip;&hellip;
1,"""169，111斤，买了个S码的，还算宽松，不过想要模特的oversize效果还是按标配码数来就好了，也就是说，我穿M的效果会明显"""
1,衣服很好 可惜买小了一码
1,夏天的薄款，底边颜色是浅灰色，整体还可以，穿上很感觉很干净
1,衣服质量还不错，就是XL码这家怎么就成了175的了，太大太肥，码不是一般的大了，商家发货速度有点慢，同时买的其他家的衣服早穿上都洗两回了
1,买回来发了，懒得换，质量一般，自我感觉
1,一般般吧，价格偏高  。。
1,先买了件红色的，非常喜欢，就再买件黑色的。这个版型偏大一码。
1,好看，但是就是下面白色那块我的买回来是灰色的，不起球也不怎么掉色
1,红色很喜庆，衣服很好，就是有点偏大
1,发货等了快一个月
-1,一般般 一般般
1,就是有点薄适合现在穿，其他都还好。
1,不错喔!女儿第一次穿黑色的，很喜欢!
1,很喜欢但是料子很一般。
1,洗完之后很不板正，而且面料不怎么黑，不太满意
1,原来胖的人穿黑色不一定就显的瘦，送人了?。
1,很薄的料子，和图片上貌似不太一样，可以接受。不过，多少有些失望，衣服不够份量的感觉。
-1,一般
-1,一般
1,刚回家和风格发挥接我如果 v 说谢谢呃嗯嗯的时候你的时候我的人家说过了一个太
1,面料不怎样，买大了，给大姐穿
1,模特效果很难有哦?
1,第一次买衣服将近买了一个月才到货的，换货的时候13号寄回去了，然后一直没有给我发货回来，崔三催四都不肯给我发货，总是说好的，备注了！好的，备注了！又不发货又不退款，之前跟他们说换货的收货地址改了，他们说好的，结果到31号才寄到了我前公司那里去。什么烂服务态度！！！
1,就是有点薄，其它还好
1,本以为下摆是白色，结果买回来是灰色的，有点小失望
1,很好，一分价钱一分货，赞赞赞
1,还可以，做个参考，165，52kg，个人感觉穿M号稍微有点大&hellip;&hellip;
1,一般，下摆灰色的部分质感不好，拉低整体感觉，比预想的差哦，物流发的京东快递，非常棒
1,严重缩水可能是纯棉的原故吧有点失望
1,挺好的！好像买大了一号，没仔细看，
-1,超帅超喜欢这件衣服的 它也不是很宽松哪张 会丑丑的 特别喜欢衣袖 真好玩 到的速度也快
1,挺好的 就是号有点大
1,袖子不是一般长，，，，质量还行，，，，多优惠啊！
1,袖子设计比较喜欢?
1,想买l码结果没货了，选了m码，有点小，减肥之后外穿，品质一般，感觉不值这个价格
1,衣领太小了，其他还可以
1,很好，显瘦呢，袖子开口设计适合夏天天气热的时候，很凉爽
1,质量很好 赞 学生感
1,衣服质量还可以，就是面料太薄了，不是想象中那样，有点小失望！希望以后不要起毛球球！
1,我喜欢的一套衣服，颜色正，太漂亮了，唯一的缺点就是有一点脱色！还是给五星！
1,面料比较舒服，但价钱相对面料来讲贵了一些
1,商品挺好，也挺喜欢，就是裤子有点肥了，颜色挺正
1,衣衣收到了，比想象的薄，是夏季薄款的，摸着手感很好，是棉的，穿上试了挺舒服的，就是觉得裤子对我感觉有点短，买的最大码的，上衣有点肥，还好运动休闲装宽松点，就是想裤子长点，没有模特穿的长，布料挺好的，衣服没问题，没什么线头，还不错吧
1,衣服色差太大了，与图片天差地远，质量一般，不知退不退色，不想穿，再也不买了，售后太差，
1,有点偏小
1,一般般，不值这个价钱
1,面料差，容易皱，实物与图片不符，垃圾！
1,不怎么样。感觉有点大。
1,妈妈 v 没父母 v 麻烦 v 女方女麻烦麻烦粉嫩女风女方方麻烦女麻烦vfvnfmvmfkvnfmnvfmnvnf风坚持款父母的目的女粉嫩父母给你父母不能父母 v 女方美女麻烦变得不到你的女的粉嫩粉嫩女风美 v 你父母 v 门口 v 你父母 v 没父母 v 没父母 v 莫高窟每分每秒 v 免费看 v 你疯狂 v 莫高窟 v 女方女咖啡进出口处旅客疯狂进出口处咖啡奶茶咖啡 v 麻烦风方方法风风促进妇女f女的不粉嫩的女方女方出麻烦女麻烦
1,红色较薄点
1,衣服质量还行，做工很差，收到货后帽子都已經开线很长
1,衣服还好，颜色有色差，蓝色，袖子短，建议买大一号。
-1,一般般。。。。。。。。。
1,很满意。就是快递速度有点儿慢
1,挺好的，就是袖子和实图不一样，3xl的穿着还行，比想象中小，，总体来说还可以
1,好意思由于这几天家里上不了网所以来不及缺认收货，衣服质量很好，我很满意，下次还会光顾
1,太差了，我都不知道哪里来的那么多好评，衣服好薄好薄，而且洗了白色部分还染色了，发货速度以慢，我9天才收到
1,质量一般，有点小贵
1,衣服别的都好，就是卖家建议我买L码，我穿小了点，换吧太麻烦了!
1,不好  不值这价钱
1,裤子长
1,衣服太差了，不直那个价
1,就那样吧 买都买了穿着吧&hellip;&hellip;
1,每天穿着去跑步?挺好的很喜欢
1,太差劲，费了好大劲快跟卖家商量了一个月了，才给我邮回来，我是换的。
1,面料还行 就是后面的拉链缝的有些扭曲，穿上不平整 嫌麻烦 没退
1,质量一般，懒得退了
1,比想象中的要短要厚，质量还行，就是太短了
1,衣服还行，就是袖子太大了
1,感觉不值这价，
1,衣服挺好的，和图片没有差别，男朋友都说好看
-1,一般
1,加绒的，适合这俩天穿
1,衣服挺好看的，穿着好看还减龄^_^^_^唯一不足的是领口后面铁拉链刮皮肤会有刺痛感，有时头发也会被拉链扯到，不过对我来说都没关系，我喜欢
1,哎，只能说黑色的果然不适合，没办法店家说灰色的没货
1,后悔太薄不好看
1,衣服不错，质量可以，颜色也正，这个价很值，要是衣袖再细点就好了。
1,质量很好 本以为只有领上有毛 结果里面全部都有 物流也很快 商家态度很好 一起买了两件 下次还要来买
1,一点也不值这个价，太薄了！
1,质量还可以，就是有点短了
1,穿着有点小，失望了，没有理想的好看
1,款好丑，特别难看，颜色都不一样，穿着身上显胖，还这么贵，再也不买了。差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评
-1,一般
1,物流太慢了，买了一个礼拜才送到
1,根本穿不了一点都不好换麻烦给人了
1,衣服有股味道，有点难闻
1,为什么不是我买的那个牌子的衣服了。
1,质量一般，不值这个价，快递速度太慢
1,质量还行，一分钱一分货吧，洗了一次，不会褪色
1,不太好，太薄
1,拿到衣服一穿，谁见了都夸人漂亮了！心里好美！！！买得值了
1,衣服和图片上大不一样，因为拿到的衣服袖子是左边又小又短，右边是又大又长
1,衣服的质量挺好的，不过，就是价钱有点儿太贵了
1,拿到衣服一穿，谁见了都夸人漂亮了！心里好美！！！买得值了
1,这个好像不是卫衣款，是T恤吧
1,一般般吧
1,还好，就是有点味道，按这个质量说的话，有点小贵
1,这价钱不值，一般，衣服不咋滴
1,拿回来洗了一次水，有点掉色，不知道下次洗还会不会掉啊，不值这个价
1,衣服收到没仔细看！清洗时发现下摆缝线脱落～感觉很不爽
1,还好 就是有点薄
1,质量不行不值这价
1,款式不错就是有点小了，换来换去懒的麻烦
1,菲诗达 2017春季新款简约百搭长袖t恤女卫衣韩版宽松圆领字母印花打底衫 黑色 M
